,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
107,15,4.256367778595579,13,4.031542302064228,38,4.320493798938574,12,4.646145355740247,42,4.696097670761686
108,15,4.487761134463375,22,5.545568801604875,31,4.712395003251178,9,5.191338940966964,11,5.247221486971303
109,15,4.6833036772489285,16,4.754646849837185,10,6.368673331236264,13,4.458325545164537,33,5.394441583704471
110,12,3.5791060336346563,22,5.683308895353129,15,6.013595707505896,18,4.491102314577124,47,4.337818191979312
111,42,4.015802119958933,14,5.6859475903318,30,5.025269478678068,11,4.380639222761902,56,5.51422403123655
112,12,3.6733272837215765,20,5.421561890574831,15,3.9878983604567124,11,4.732511665771852,35,5.101307022061437
113,9,3.9251326941476345,19,5.591660457025862,17,4.125934237640408,18,5.376182040568691,11,6.151151653687841
114,11,3.6129397079571275,78,5.6783213481920285,11,5.325723737984664,13,5.102613709332371,52,5.826662852782886
115,47,3.8310137909783966,12,5.115010589757692,29,4.463556130859489,9,5.972436688655645,8,5.7265463704866075
116,9,4.522904671410472,29,6.073713855624086,25,4.178516483155236,11,5.573448962117921,10,7.077899876846709
117,10,3.6706039466732627,24,5.0099900199501395,15,5.297483679383386,20,5.68770604022395,11,5.342284155677232
118,13,3.1859064644147983,8,3.3916564291409785,18,5.274150800523878,10,4.656894530335282,11,4.861755512843757
119,31,3.128897569432403,14,5.5509758901776305,18,5.375872022286245,30,4.904419775399872,12,5.152022256680704
120,89,3.434627587769403,16,5.649188732316644,9,6.111737341651172,10,5.408326913195984,13,5.790509476721371
121,11,4.1085277168348275,13,6.197311244940556,9,4.447471191587417,12,4.813176359397884,13,6.705221845696084
122,12,3.699549522126534,41,5.631459254343703,9,4.263019274332844,13,6.159545437773797,21,7.227724399837061
123,40,3.906404996924922,10,5.1312766442669995,10,4.263019274332844,14,5.387021440462252,42,4.4034077712608
124,48,4.447471191587417,12,4.310839052125854,13,4.408325456829762,19,5.739628327107369,11,6.848357467305573
125,44,4.190863077378373,10,5.638557735213264,13,3.9153543900903784,35,7.438637868140466,11,5.085600587279081
126,9,3.605551275463989,67,4.288356328478313,12,3.9276795524414494,10,4.7038990918882035,25,4.618441295502196
127,9,3.0364452901377956,17,5.799425258879825,10,3.4297716153314544,73,3.821866908549625,8,5.23545604508337
128,10,3.4510867853474796,9,5.8852924028179485,8,4.387862045841156,12,4.014556845614054,9,8.670255667126161
129,13,3.3426536364591133,11,5.434457961318068,25,4.005829086052807,10,4.435463147556671,9,7.690687008757194
130,10,5.657148869645674,59,4.399242359012894,9,4.468407620916725,9,4.417389877895467,11,7.284458341794078
131,9,4.3711173247428015,11,5.0484320998372025,9,3.8901585229053754,9,4.08860204307862,10,6.936617811777341
132,12,4.087378948258489,9,5.181055233572919,9,3.8893015654056278,11,4.665476038590989,10,6.2110117264956655
133,26,4.476605857119878,9,4.403029260255565,9,3.3946035605550957,11,5.080354318352215,24,6.367102951892642
134,13,5.520567603667821,14,4.891489207456832,9,3.7407664098862594,129,4.954459270865658,110,5.969645438940797
135,9,5.075759384893391,8,6.255664100104267,93,3.786379097061818,145,5.0921508225896055,33,5.250714237130031
136,72,5.219514664538584,9,6.567089664887077,15,4.4691535365584985,9,4.994330118577799,57,5.509688436442361
137,65,4.877841052487599,10,5.812343187848884,58,4.211492213772533,8,6.041798849128737,10,5.35101236527569
138,10,5.383926695885324,9,3.9200340134578764,19,4.102032016777376,11,5.138741739634972,9,5.41417891589605
139,10,6.1174613471057855,109,5.2687759489277965,10,3.8622100754188224,10,5.436297759811666,11,4.631054595517814
140,89,4.843208303043208,11,5.306913729592119,11,3.2848135411313684,15,4.540925015897091,10,4.476605857119878
141,117,5.711683931498078,9,5.317894320123332,61,2.9535289626704753,46,4.121892769104989,9,4.757800612327787
142,11,4.374928570845472,37,4.430199393556307,25,4.222953153106642,60,3.9828800299950453,21,5.302200800925341
143,35,3.635014901390823,32,4.708856903042747,9,4.353542618756975,64,4.64327470649756,10,4.974602161647368
144,40,5.0063293272949325,8,5.4808758424178885,37,3.3630343441600474,200,3.594440151122286,10,5.589871793401587
145,35,4.908496035786658,9,5.589871793401587,27,3.746553972207883,9,5.1335497789865965,9,5.418179275980693
146,8,5.902259454367172,27,6.057502235520292,10,3.219213154380016,9,5.494239407476404,25,6.648809417231529
147,11,4.5,200,6.071243694664216,151,3.134751452135666,9,4.495553358597805,9,6.454972243679028
148,22,5.352880844305553,14,4.5563142999578075,65,3.8118237105091834,13,5.01032267756612,19,4.646145355740247
149,49,4.873397172404482,11,6.139489663916158,11,3.926406329796582,9,5.876790507297897,39,4.602173399601541
150,112,4.619162983340885,21,3.678314831549904,10,3.774917217635375,11,4.709210832683823,57,5.503332323844043
151,12,4.03732584763727,21,4.071854614300467,10,3.819249489974001,42,5.090514053937317,9,4.24106904761838
152,9,4.145680482944467,26,3.877284272958759,10,4.031542302064228,36,5.461379557096052,8,3.9954140377854874
153,9,4.812830075260639,9,5.760786983274652,11,4.8270073544588685,28,5.082650227325635,9,3.7429934544425802
154,10,4.176521678781679,35,4.853521058640487,10,6.486909896090742,20,5.179768334587948,17,3.0789608636681307
155,11,3.9920754835882883,9,5.462600113499065,9,6.337191807101943,9,4.909854037205858,9,2.7141603981096374
156,10,4.675467891024383,10,6.260990336999411,11,5.535642088622903,24,3.1963520874063085,55,3.2726136343907144
157,36,4.550091574170056,9,5.985816569190874,10,5.356615847093511,41,3.1230327140991228,121,3.869969853457087
158,124,4.64327470649756,8,5.565968020030298,9,5.1726846672367985,98,3.717974358885942,8,7.525512164187454
159,66,4.008740450565489,10,4.646504062195577,10,4.399242359012894,9,4.042688874169435,10,4.963533687471726
160,16,5.486346689738081,10,4.87134478352744,10,3.9353102376644546,9,4.128760911782937,8,4.24813684650891
161,11,4.1844951905815355,11,3.559026084010437,172,3.844043010512066,62,5.05733790315287,9,4.641120554348917
162,28,3.712142238654117,9,3.9471508711981103,169,3.5846896657869842,9,5.320087718575074,9,4.209908945967042
163,9,4.152107898405339,49,4.770394812451761,200,4.404921490030592,9,4.2708313008125245,34,4.3730233629988
164,30,4.336281048702141,16,4.771442828607157,11,4.786787370808665,25,4.786787370808665,9,4.261455150532504
165,14,3.5303446479534166,19,6.360031446463139,48,4.519218221477398,49,4.692902442341342,49,4.118656738954259
166,31,6.045383913918674,10,7.2647551002540105,87,4.412859994757746,35,4.541659021400293,11,4.723699115453199
167,21,3.8987177379235853,9,5.58121850495033,9,4.293017586733136,86,4.416257842714048,8,5.387330817142505
168,11,3.6501141534660713,9,6.119368159104882,33,4.2735621363604075,13,4.810751846991625,10,5.094114250780011
169,10,4.761302342846966,8,6.986892489989142,9,3.7643060449437424,11,5.177515491687752,9,4.424176006143216
170,119,3.9089640571384128,9,6.959166616772443,72,4.529532720564745,9,5.224621198390048,60,4.13763217311544
171,177,4.186884283091665,9,4.801041553663121,8,3.668332954717533,8,3.7780065290220626,60,4.270441038893602
172,50,3.723797345005051,10,4.928826770473206,32,3.3980386499665753,9,4.4448472039730085,9,6.393225581295669
173,84,3.9157800414902435,30,4.492957452131799,178,3.3600595232822883,10,4.602897638082632,9,9.361089680160104
174,28,5.118919156749141,10,4.497406660139449,9,2.9228981051917176,15,3.1728010758108782,10,7.724851670636358
175,34,5.2959103718498355,9,5.521473233355992,8,2.7251911247959595,9,3.807448839665041,21,6.272692138680701
176,9,5.769748694700662,26,4.893533147600685,10,4.15571895103603,10,3.8310137909783966,10,5.81033561853358
177,10,4.758501164582534,9,4.58257569495584,9,4.951430769653017,10,3.920884254008697,10,4.902040391510457
178,33,5.938293806585637,32,5.306913729592119,55,3.972404813208241,65,4.100406483915141,14,4.294958284624737
179,10,5.996943666012991,37,5.37556198612449,10,4.613386319541572,10,4.748684028233506,10,4.696807426326951
180,9,5.816356247686347,32,4.465422712353221,23,4.3920382511995495,41,4.205551886098502,9,4.714163057567412
181,58,6.712177987310328,9,4.321265246815258,154,3.9753406562624707,123,3.6624217852854324,59,5.842659211922826
182,9,6.365270352991039,12,4.544960579220316,10,4.217028969942385,28,4.578209256903839,10,4.646145355740247
183,9,6.161709719442054,21,4.4885038338701095,102,5.028916384272063,11,5.332291564921533,9,3.323151115031234
184,9,4.408325456829762,9,3.781093316312977,9,4.405678154382138,9,6.648809417231529,9,4.367302752653328
185,9,5.1523457440923615,9,3.9782743327561847,9,3.36699668349505,103,5.771192828754439,9,5.66421515598881
186,10,4.008740450565489,10,4.211096452627668,26,4.211887937730538,12,4.465049458479342,60,4.811098280711658
187,9,4.485532298401161,9,3.702701716314724,9,4.4170125650715555,10,4.104469108991645,11,4.1625312811637425
188,9,5.306913729592119,10,4.315476026272575,43,4.0484564959994325,11,5.059973649470255,10,3.5953673896650207
189,9,5.851495535331118,21,4.08166632639171,10,5.535642088622903,46,5.224940191045253,9,3.9
190,8,6.596463699084028,37,4.345495752308744,45,5.132250968142536,9,5.718099917513393,10,4.423045707805124
191,8,6.732013071882734,30,4.9916597106239795,23,4.778074926160116,36,5.2262159669624575,11,3.966526608171604
192,9,5.75441859211974,31,5.176227712662314,164,4.723699115453199,55,3.9157800414902435,8,4.406812907306141
193,163,4.1012193308819755,9,5.1406873729752,23,4.23831727615257,64,4.374928570845472,10,5.308797729555472
194,10,5.265928218272634,8,4.411726797222753,64,3.789459064299283,40,4.463929509598764,10,3.722454387452809
195,10,5.201281893277208,9,5.649778756730214,52,4.747630988187687,34,3.926406329796582,9,4.212679274127888
196,29,4.8545511292669135,9,5.237365750069399,77,3.4539832078341086,27,3.6746881953892814,13,4.538355061767057
197,10,3.8982902235039743,23,6.161709719442054,92,3.618471132029843,10,3.950949253027682,10,5.494542747126461
198,10,4.111366358442572,9,5.571056153609176,151,4.622048607850564,10,3.757215280851853,9,4.524746770078226
199,11,5.334479043605539,23,5.967132197854064,131,4.312385264174186,9,5.754128952326321,11,4.569828589053788
200,9,5.58091987638836,10,7.240626123938915,10,4.544227107000705,10,5.336353311641449,25,5.7564456626173985
201,35,5.921711464320654,10,5.447323501806491,87,5.432310742216428,10,7.306846104852626,24,5.898304841223451
202,36,5.004331457181202,9,4.235563716909474,52,6.014427099344819,9,6.166306295776535,9,5.174295443181935
203,9,4.494441010848846,8,4.567274898667694,10,4.805552344250693,9,5.537448269133837,10,3.675595189897821
204,9,4.252842186898858,10,4.609049070397639,10,4.599275305233785,12,4.734976240700686,19,4.757450297515817
205,65,4.365012409298894,10,5.113055185829049,11,4.096746676734276,48,4.478466999617913,77,5.5605755097831375
206,140,3.9920754835882883,9,4.848711168960263,28,3.9870624106811605,9,5.291502622129181,10,4.984643083177237
207,61,3.946306289852998,22,4.836320915737499,9,4.605793453177567,9,5.109468335029259,16,4.572016331262754
208,10,4.08656334834051,10,5.244997616777343,9,5.230041427496854,10,3.5402448126271344,40,4.442596838186723
209,10,3.5749125863438955,38,5.152992657993346,134,3.0967725134404045,111,4.492586485904677,10,5.907904309764448
210,9,3.5397740040855714,19,5.115336417740935,10,3.1085902485424697,10,4.870318264754368,103,3.865660788705255
211,9,5.56357199408198,10,4.104875150354759,8,3.2670067850148907,67,3.9174821846010563,11,3.609709129556009
212,9,3.456877203488721,8,3.285828155376764,9,3.5360052790307503,10,4.9017003852404795,56,4.502221673796171
213,10,4.347029637196722,9,3.8414407019589234,74,3.1150173889295276,11,5.002665955934562,10,4.3562216044029105
214,11,4.259499188089292,11,3.8227389831550536,113,4.513313638558703,10,4.366539438350084,11,4.69148164229596
215,8,3.9517928420739197,92,3.8427420765212266,15,3.5925849560819945,8,4.81629179625432,79,5.8594652770823155
216,9,4.8952357791360095,10,4.690771080892067,119,4.189669835838301,39,4.846304433964778,9,6.418722614352485
217,11,4.215447781671599,21,4.510727953076606,10,4.598188048931158,20,4.161730409336962,10,4.8166378315169185
218,34,4.2391036788453285,25,4.080032679607685,10,4.012895878705717,9,3.9247080570831425,87,5.544065896674269
219,43,4.125530268947253,10,3.9416578576363865,44,3.8755644750152203,29,4.114203041497426,8,6.0770058416953985
220,24,4.06201920231798,21,3.527510926040249,23,3.4360830412937733,11,4.204362813395945,11,5.607138307550475
221,41,4.109744517606903,10,3.640054944640259,200,4.013311184877976,18,4.553020975132884,58,4.682235933112868
222,13,5.447323501806491,33,5.387330817142505,8,4.393935214209089,11,5.008659168546675,9,3.651027252705737
223,28,3.7233497463081995,133,4.597100535482483,9,4.266536456346452,10,4.5563142999578075,9,2.9944392908634274
224,25,3.969466798786289,44,4.319722213291035,10,4.318950489798804,10,3.7161808352124095,9,3.4351128074635335
225,32,4.217819341792628,82,4.468407620916725,8,4.700709166356356,10,4.886375616616744,10,3.281767816284388
226,58,4.84389650316079,9,3.497618237219913,11,5.214722747503776,12,4.08166632639171,60,4.79617903474561
227,11,4.288744960164143,35,4.039801975344831,8,4.765850746019365,71,4.153713198252057,28,5.656854249492381
228,23,4.438843693275686,9,8.452613008216256,9,5.197114584074513,59,3.920884254008697,10,3.4679484809706542
229,21,4.515528761950255,11,6.88137583142596,40,4.398484587521783,10,4.03732584763727,79,3.0702877172451877
230,9,5.326662494783514,35,5.350077881053073,8,3.308070938376826,10,3.001110905425967,15,3.9488394919689167
231,9,6.319546397223986,47,4.679387424296761,10,2.841947688939166,122,3.576310948449533,8,3.022140521771503
232,22,7.254653678846427,10,6.3555749805452955,9,4.47548880012005,106,3.41418609139377,22,2.736177382164151
233,11,6.783804242458652,9,5.56896160278856,9,3.9085376634576092,10,3.5990739549686017,10,2.7270252412962126
234,10,6.237788069500278,57,4.31161222746202,9,3.3950945004029958,10,3.6578682316343767,9,3.452052529534663
235,9,4.923751956926073,11,3.8349272048719083,17,4.118656738954259,9,4.50518220127296,10,3.635014901390823
236,124,5.399691349203829,10,4.313930922024598,9,4.283689998120779,9,4.024094100954068,25,4.426812246602138
237,45,5.259911279353167,10,3.8013155617496426,10,4.8270073544588685,78,5.001333155602947,8,3.385754470326124
238,20,5.709932865921747,14,3.090846701687635,19,6.094259594077036,116,4.68045581825816,32,2.6501572280401278
239,10,5.598511706992612,9,2.8290163190291664,9,5.297169055259611,29,4.304261454264444,35,3.6678785875943785
240,60,6.108191221630181,15,2.920045661743437,48,5.085600587279081,10,3.6221540552549665,30,4.754646849837185
241,54,6.912307863514182,37,3.4399612400917157,10,5.256741703121177,32,3.8231749458619686,25,4.196824196143238
242,10,4.3147035433117145,11,3.1490739379485304,9,4.179712908801273,10,2.9910979032232743,23,4.028647415696738
243,9,5.197435264948793,9,3.193221988316294,10,3.668332954717533,27,2.816617356570348,10,4.823207784590389
244,9,5.244679844057849,59,4.505922029211484,15,4.2174241743825895,56,2.734958866235469,10,3.722902093797257
245,9,5.537147279962851,200,3.6533090023520685,10,4.686149805543993,34,3.0072135496724095,109,5.310994884827763
246,9,3.202603107889997,10,5.022947341949744,9,4.161730409336962,9,2.4752104287649295,10,5.091168824543142
247,15,3.101075082397501,9,6.158733636065128,136,2.7730849247724096,39,2.7117030319216986,10,4.534313619501853
248,9,3.051775439532426,11,4.203173404306164,176,3.7903385952532878,91,3.591656999213594,38,4.931869152089635
249,9,4.045161719058131,9,3.969046904904669,23,3.9995833116296837,16,3.594440151122286,53,5.128352561983234
250,78,5.257692776621066,81,3.236252977338659,66,5.623462752907085,9,3.6138621999185303,10,4.211492213772533
251,8,6.232442004008808,9,4.598912915026768,54,3.63272166105066,45,3.350124375800596,9,4.364248694410834
252,67,5.1084896659058305,15,5.098692642890594,92,2.924038303442689,49,3.7197670177938114,9,3.807448839665041
253,31,4.259890452425586,11,4.934571916590131,41,3.273632029820497,10,3.8492423496925556,11,4.687572221665852
254,107,3.968626966596886,10,4.3,9,3.390181902690965,9,3.5435387209210325,75,5.317267468665962
255,9,4.883987441971297,9,4.837699177639442,9,3.8353617821530213,8,3.2098805792947083,8,5.474790711372749
256,9,5.2573757712379665,8,5.350700888668698,9,4.779818685543068,22,3.3550956270524788,9,5.307855813163479
257,54,4.3775944688074215,10,5.506057270558187,10,4.446721638840612,10,3.5109352979892217,24,5.913261931173578
258,23,5.729165151514951,9,3.7233497463081995,8,5.031567018997825,148,3.3936214677931695,34,5.01032267756612
259,45,4.374928570845472,10,3.297979179234864,21,5.486346689738081,154,3.296462750686964,10,5.9835886667896325
260,10,4.16613329919563,12,4.209908945967042,27,6.34744042902334,9,4.719463246316612,21,4.05585995813465
261,9,4.151305015694864,11,4.933896364267629,38,4.887057737875963,48,3.624453981866326,27,4.109744517606903
262,9,4.557411546042337,9,4.293793971147972,114,4.190067620774952,9,4.220189569201838,10,4.941996897341532
263,10,4.211096452627668,20,4.044749683231337,53,3.6555893277737495,23,4.121488404286329,59,4.88978527135906
264,10,3.558089374931439,10,3.8952963087977444,25,3.6023140710752397,9,2.812472222085047,35,4.825971404805461
265,43,4.125126260693928,10,5.036864103785211,28,3.1675437381878933,8,2.7556003580587176,83,3.9408120990476063
266,44,3.8231749458619686,10,5.21248501196886,10,3.5317606562921746,122,2.716001963671357,200,3.5837596645608554
267,10,2.375570107012911,10,5.488472768752099,68,2.6388128644019706,8,2.6451212952654304,45,3.606937759374287
268,21,2.565800719723442,10,6.770770512529082,161,3.245509718570156,10,2.893671255228094,10,4.313544559485466
