,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
221,9,7.988241358396728,41,6.226395425926626,10,8.031189202104505
222,148,7.147587005416583,11,5.906606470724116,109,7.593418202627852
223,9,5.976286472384,23,5.970594610254493,13,6.6392770690791325
224,24,6.412799700598796,26,5.921148537234985,200,5.45930398494167
225,30,7.094786818502723,10,5.51507026247173,184,5.232590180780452
226,117,5.432126655371724,8,6.541865177455127,28,5.159844958911072
227,49,6.309675110494993,12,7.096759824032373,48,4.010486254807514
228,119,4.894895300208167,8,6.789403508409262,10,4.600434762063255
229,9,4.29976743557137,11,6.084077580044489,153,5.020358552932251
230,9,4.658755198548213,9,7.270213201825652,10,6.2520396671806235
231,125,4.48954340662834,9,6.53329931963935,9,4.941659640242335
232,87,3.9959979979974967,9,5.749086884019062,200,6.756330364924439
233,35,4.063496031744094,32,5.9622143537447565,32,5.576378753277076
234,125,4.723557981013888,33,5.127182462132589,142,6.846897107449476
235,52,4.583448483401989,123,4.704040816149452,45,5.329915571563962
236,122,5.655439859109104,37,5.410360431616363,9,5.589275444992848
237,10,5.606068140863077,9,5.841917493426281,9,3.6611473611424055
238,42,4.938420800215389,11,6.337507396445388,200,4.170371686073077
239,44,5.56273314118159,9,5.902541825349482,30,4.885898075072791
240,17,4.791659420284375,184,6.2443574529330075,111,4.629470812090729
241,62,5.7681886238229065,39,6.100491783454839,92,4.669047011971501
242,69,6.376205768323353,13,5.611773338259485,10,4.909175083453431
243,26,5.748043145279966,128,6.203224967708329,9,3.9476575332721047
244,28,4.914875379905374,131,4.844791017164724,11,4.922600938528331
245,32,5.31224999411737,200,5.581755996100152,166,5.729921465430395
246,9,4.840661111873047,11,4.851391552946433,10,5.300566007512782
247,18,4.9380157958435085,17,4.829906831399546,99,5.250904683956851
248,9,6.242115026175022,8,5.629209535982827,99,5.919121556447376
249,9,6.760769187008235,200,5.397406784743948,29,5.613555023334144
250,9,5.471745608121781,9,5.29981131739612,200,6.3940597432304305
251,9,6.1964505969143335,9,4.932342242788916,75,5.643403228549241
252,8,8.402142583888946,10,4.496665431183423,200,5.405552700695831
253,10,5.855254050850398,119,4.125045454295019,28,5.739686402583333
254,126,5.442793400451647,8,3.3763886032268267,161,5.74073166068577
255,17,5.883536351549126,8,4.478392568768397,9,5.893386123443805
256,41,6.153373058737785,9,5.149757275833493,35,4.94651392396706
257,38,6.2048368229954285,10,4.514864339047188,32,3.569873947354444
258,10,6.5996969627400315,15,3.100967590930289,200,4.639827583003489
259,24,5.487075723917067,23,4.0551202201661045,8,4.5611402083251065
260,134,7.441773982055623,8,4.562455479234838,107,3.87401600409704
261,9,6.878662660721196,38,5.058458263146984,200,4.804581147196912
262,10,7.737182949885572,28,3.967870965643918,131,5.078188653447211
263,40,7.165472768771088,9,5.261178575186362,185,4.5250414362743685
264,10,5.576737397439475,43,6.027934969788576,108,4.491324971542362
265,13,6.679520940905867,10,5.0191632768819145,188,4.669475345260964
266,25,7.417007482805987,26,4.979558213335798,200,3.5849686191095174
267,9,7.497732990711259,135,4.957822102496216,151,4.691268485175411
268,162,7.355814027012918,39,4.558069766907918,12,3.4957116585897072
269,10,8.145919223758606,32,4.428092139962763,9,3.8507142194663055
270,144,6.0023328798059845,36,5.218428882336139,13,4.777447016974652
271,23,5.71314274283428,132,6.14882102520475,13,4.067923303111797
272,10,6.04714808814866,93,6.235062148848237,111,4.934774564253163
273,9,6.622990261203771,9,5.749782604586021,114,5.264978632435273
274,9,6.123724356957945,23,5.67838005068347,108,3.7196774053672987
275,24,4.8875351661138975,9,6.84514426436726,29,4.6273102338183465
276,54,5.166817202108083,9,6.059042828698276,160,5.655793489865061
277,15,4.0689064870060605,10,6.2337789502034795,29,4.640258613482658
278,39,5.042221732530215,9,6.5225761781676415,11,5.145872132107443
279,10,5.4273382057874375,11,6.501384467942193,188,5.20807066004293
280,96,6.433972334413632,8,6.6513156593263565,192,5.409990757847928
281,29,6.413735261140734,11,6.416852811152832,200,5.808614292583043
282,29,6.6332495807108,8,6.261948578517713,145,4.864976875587385
283,25,4.478392568768397,23,6.219646292193793,186,3.8423950864011887
