,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
55,22,1.0086790041104916,20,1.0092076099594174,35,1.0090094152187083,16,1.008877263760728,13,1.0089433416533689
56,16,1.0088111815399352,22,1.0090094152187083,26,1.0097359390784635,39,1.0089433416533689,35,1.0090094152187083
57,49,1.009141549370883,13,1.0089433416533689,27,1.009141549370883,17,1.00874509499014,35,1.0094057657849989
58,16,1.0090754844575966,23,1.0092076099594176,37,1.0092076099594174,12,1.0090754844575964,11,1.0090094152187083
59,10,1.0090754844575966,23,1.0090094152187083,12,1.009141549370883,18,1.0092736662240491,28,1.0090094152187083
60,19,1.0090754844575966,26,1.0089433416533689,10,1.0090094152187083,21,1.0090754844575966,14,1.0092076099594174
61,17,1.0094718090830141,16,1.0090754844575966,31,1.00874509499014,10,1.0092076099594174,11,1.0092736662240491
62,33,1.008877263760728,30,1.009141549370883,13,1.0092076099594174,28,1.0093397181656267,14,1.009141549370883
63,33,1.009141549370883,30,1.0092736662240491,17,1.0096038827183658,13,1.0090094152187083,12,1.0090754844575966
64,13,1.008612908900139,12,1.0090094152187083,11,1.009273666224049,12,1.0092736662240491,13,1.008612908900139
65,43,1.0092076099594174,13,1.0088111815399352,13,1.008811181539935,40,1.0090754844575966,16,1.0088772637607277
66,76,1.0090094152187083,15,1.0095378480605206,16,1.0092736662240491,25,1.0094718090830141,14,1.0092076099594174
67,13,1.009141549370883,12,1.009141549370883,17,1.0093397181656267,12,1.009141549370883,13,1.0092076099594174
68,14,1.0089433416533689,19,1.0092076099594174,22,1.009141549370883,19,1.0092076099594174,23,1.0090754844575966
69,34,1.0088772637607277,17,1.0095378480605206,42,1.0092076099594174,15,1.0090094152187083,11,1.009141549370883
70,10,1.008612908900139,16,1.0089433416533689,10,1.0092736662240491,11,1.009141549370883,26,1.0090094152187083
71,12,1.009141549370883,11,1.0090094152187083,11,1.0092076099594176,13,1.0090094152187083,10,1.0090094152187083
72,12,1.008877263760728,11,1.0093397181656267,14,1.008811181539935,31,1.0092076099594174,12,1.0094718090830141
73,23,1.0089433416533689,15,1.0092736662240491,10,1.0090754844575966,18,1.0089433416533689,12,1.009141549370883
74,23,1.009141549370883,17,1.0092076099594174,8,1.008811181539935,21,1.0093397181656267,10,1.009141549370883
75,9,1.0094057657849989,22,1.0093397181656267,13,1.009141549370883,14,1.0090754844575966,14,1.0086790041104916
76,10,1.0095378480605206,12,1.0092076099594174,10,1.0090754844575966,19,1.009141549370883,26,1.0090754844575966
77,13,1.0090094152187083,18,1.009141549370883,11,1.0093397181656267,23,1.00874509499014,13,1.0090094152187083
78,10,1.0090754844575966,17,1.0088772637607277,16,1.0092076099594174,14,1.0092736662240491,32,1.00874509499014
79,12,1.0090094152187083,13,1.0094057657849989,12,1.0088772637607277,9,1.0090754844575966,15,1.008811181539935
80,13,1.0089433416533689,24,1.0088772637607277,11,1.008877263760728,15,1.0090754844575966,14,1.009141549370883
81,23,1.009141549370883,13,1.008811181539935,21,1.0089433416533689,8,1.0089433416533689,13,1.009141549370883
82,13,1.0085468093582304,16,1.00874509499014,14,1.0092736662240491,21,1.0088772637607277,57,1.009141549370883
83,14,1.008811181539935,9,1.0089433416533689,9,1.00874509499014,14,1.0090094152187083,9,1.0092736662240491
84,11,1.0090094152187083,24,1.009141549370883,14,1.008811181539935,17,1.0092076099594174,19,1.0090094152187083
85,14,1.0090754844575966,10,1.0093397181656267,9,1.0093397181656267,14,1.0090094152187083,19,1.0093397181656267
86,15,1.0090754844575966,23,1.0093397181656267,10,1.0090094152187083,14,1.0090094152187083,16,1.008811181539935
87,13,1.009141549370883,19,1.009141549370883,16,1.008877263760728,12,1.0089433416533689,16,1.009471809083014
88,12,1.009141549370883,12,1.0090754844575966,13,1.0090754844575966,17,1.0090094152187083,11,1.0092076099594174
